"tgl_transaksi","nama_sales","harga_asli","customer","tipe_produk","nama","domisili","usia","name","start_date","end_date","budget"
"2/5/2021","Agus","Rp195,300.00","Bzayan","Produk E","Bzayan","Jawa Barat","18","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"2/5/2021","Agus","Rp195,300.00","Bzayan","Produk E","Bzayan","Jawa Barat","18","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"2/5/2021","Agus","Rp195,300.00","Bzayan","Produk E","Bzayan","Jawa Barat","18","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"2/5/2021","Agus","Rp195,300.00","Bzayan","Produk E","Bzayan","Jawa Barat","18","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"14/7/2021","Octroy","Rp71,000.00","Abdoul","Produk C","Abdoul","Bali","12","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"14/7/2021","Octroy","Rp71,000.00","Abdoul","Produk C","Abdoul","Bali","12","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"14/7/2021","Octroy","Rp71,000.00","Abdoul","Produk C","Abdoul","Bali","12","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"14/7/2021","Octroy","Rp71,000.00","Abdoul","Produk C","Abdoul","Bali","12","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"14/7/2021","Octroy","Rp71,000.00","Abdoul","Produk C","Abdoul","Bali","12","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"14/7/2021","Octroy","Rp71,000.00","Abdoul","Produk C","Abdoul","Bali","12","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"14/7/2021","Octroy","Rp71,000.00","Abdoul","Produk C","Abdoul","Bali","12","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"13/3/2021","Agus","Rp2,304,700.00","Ousmane","Produk G","Ousmane","Luar Indonesia","20","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"13/3/2021","Agus","Rp2,304,700.00","Ousmane","Produk G","Ousmane","Luar Indonesia","20","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"13/3/2021","Agus","Rp2,304,700.00","Ousmane","Produk G","Ousmane","Luar Indonesia","20","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"13/3/2021","Agus","Rp2,304,700.00","Ousmane","Produk G","Ousmane","Luar Indonesia","20","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"13/3/2021","Agus","Rp2,304,700.00","Ousmane","Produk G","Ousmane","Luar Indonesia","20","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"13/3/2021","Agus","Rp2,304,700.00","Ousmane","Produk G","Ousmane","Luar Indonesia","20","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"13/3/2021","Agus","Rp2,304,700.00","Ousmane","Produk G","Ousmane","Luar Indonesia","20","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"10/6/2021","Octroy","Rp250,000.00","Wiati","Produk D","Wiati","Jakarta","47","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"10/6/2021","Octroy","Rp250,000.00","Wiati","Produk D","Wiati","Jakarta","47","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"10/6/2021","Octroy","Rp250,000.00","Wiati","Produk D","Wiati","Jakarta","47","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"10/6/2021","Octroy","Rp250,000.00","Wiati","Produk D","Wiati","Jakarta","47","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"10/6/2021","Octroy","Rp250,000.00","Wiati","Produk D","Wiati","Jakarta","47","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"10/6/2021","Octroy","Rp250,000.00","Wiati","Produk D","Wiati","Jakarta","47","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"10/6/2021","Octroy","Rp250,000.00","Wiati","Produk D","Wiati","Jakarta","47","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"27/6/2021","Dena","Rp185,000.00","Thauzhash","Produk D","Thauzhash","Bali","45","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"27/6/2021","Dena","Rp185,000.00","Thauzhash","Produk D","Thauzhash","Bali","45","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"27/6/2021","Dena","Rp185,000.00","Thauzhash","Produk D","Thauzhash","Bali","45","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"27/6/2021","Dena","Rp185,000.00","Thauzhash","Produk D","Thauzhash","Bali","45","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"27/6/2021","Dena","Rp185,000.00","Thauzhash","Produk D","Thauzhash","Bali","45","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"27/6/2021","Dena","Rp185,000.00","Thauzhash","Produk D","Thauzhash","Bali","45","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"27/6/2021","Dena","Rp185,000.00","Thauzhash","Produk D","Thauzhash","Bali","45","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"14/4/2021","Octroy","Rp95,000.00","Usah","Produk F","Usah","Luar Indonesia","33","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"14/4/2021","Octroy","Rp95,000.00","Usah","Produk F","Usah","Luar Indonesia","33","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"14/4/2021","Octroy","Rp95,000.00","Usah","Produk F","Usah","Luar Indonesia","33","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"14/4/2021","Octroy","Rp95,000.00","Usah","Produk F","Usah","Luar Indonesia","33","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"14/4/2021","Octroy","Rp95,000.00","Usah","Produk F","Usah","Luar Indonesia","33","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"14/4/2021","Octroy","Rp95,000.00","Usah","Produk F","Usah","Luar Indonesia","33","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"14/4/2021","Octroy","Rp95,000.00","Usah","Produk F","Usah","Luar Indonesia","33","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"22/7/2021","Octroy","Rp120,000.00","Ufuoma","Produk A","Ufuoma","Bali","48","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"22/7/2021","Octroy","Rp120,000.00","Ufuoma","Produk A","Ufuoma","Bali","48","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"22/7/2021","Octroy","Rp120,000.00","Ufuoma","Produk A","Ufuoma","Bali","48","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"22/7/2021","Octroy","Rp120,000.00","Ufuoma","Produk A","Ufuoma","Bali","48","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"22/7/2021","Octroy","Rp120,000.00","Ufuoma","Produk A","Ufuoma","Bali","48","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"22/7/2021","Octroy","Rp120,000.00","Ufuoma","Produk A","Ufuoma","Bali","48","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"22/7/2021","Octroy","Rp120,000.00","Ufuoma","Produk A","Ufuoma","Bali","48","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"3/8/2021","Dena","Rp710,000.00","Tepmuvapp","Produk E","Tepmuvapp","Jawa Barat","27","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"3/8/2021","Dena","Rp710,000.00","Tepmuvapp","Produk E","Tepmuvapp","Jawa Barat","27","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"3/8/2021","Dena","Rp710,000.00","Tepmuvapp","Produk E","Tepmuvapp","Jawa Barat","27","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"3/8/2021","Dena","Rp710,000.00","Tepmuvapp","Produk E","Tepmuvapp","Jawa Barat","27","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"3/8/2021","Dena","Rp710,000.00","Tepmuvapp","Produk E","Tepmuvapp","Jawa Barat","27","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"3/8/2021","Dena","Rp710,000.00","Tepmuvapp","Produk E","Tepmuvapp","Jawa Barat","27","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"22/1/2021","Dena","Rp1,060,000.00","Jeingzou","Produk A","Jeingzou","Jakarta","19","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"22/1/2021","Dena","Rp1,060,000.00","Jeingzou","Produk A","Jeingzou","Jakarta","19","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"22/1/2021","Dena","Rp1,060,000.00","Jeingzou","Produk A","Jeingzou","Jakarta","19","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"22/1/2021","Dena","Rp1,060,000.00","Jeingzou","Produk A","Jeingzou","Jakarta","19","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"22/1/2021","Dena","Rp1,060,000.00","Jeingzou","Produk A","Jeingzou","Jakarta","19","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"22/1/2021","Dena","Rp1,060,000.00","Jeingzou","Produk A","Jeingzou","Jakarta","19","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"22/1/2021","Dena","Rp1,060,000.00","Jeingzou","Produk A","Jeingzou","Jakarta","19","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"22/3/2021","Octroy","Rp250,000.00","Ixoim","Produk G","Ixoim","Jawa Barat","38","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"22/3/2021","Octroy","Rp250,000.00","Ixoim","Produk G","Ixoim","Jawa Barat","38","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"22/3/2021","Octroy","Rp250,000.00","Ixoim","Produk G","Ixoim","Jawa Barat","38","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"22/3/2021","Octroy","Rp250,000.00","Ixoim","Produk G","Ixoim","Jawa Barat","38","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"22/3/2021","Octroy","Rp250,000.00","Ixoim","Produk G","Ixoim","Jawa Barat","38","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"22/3/2021","Octroy","Rp250,000.00","Ixoim","Produk G","Ixoim","Jawa Barat","38","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"22/3/2021","Octroy","Rp250,000.00","Ixoim","Produk G","Ixoim","Jawa Barat","38","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"17/5/2021","Octroy","Rp850,000.00","Ganizani","Produk E","Ganizani","Luar Indonesia","33","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"17/5/2021","Octroy","Rp850,000.00","Ganizani","Produk E","Ganizani","Luar Indonesia","33","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"17/5/2021","Octroy","Rp850,000.00","Ganizani","Produk E","Ganizani","Luar Indonesia","33","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"17/5/2021","Octroy","Rp850,000.00","Ganizani","Produk E","Ganizani","Luar Indonesia","33","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"17/5/2021","Octroy","Rp850,000.00","Ganizani","Produk E","Ganizani","Luar Indonesia","33","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"17/5/2021","Octroy","Rp850,000.00","Ganizani","Produk E","Ganizani","Luar Indonesia","33","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"17/5/2021","Octroy","Rp850,000.00","Ganizani","Produk E","Ganizani","Luar Indonesia","33","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"24/2/2021","Agus","Rp130,000.00","Wevishar","Produk F","Wevishar","Jakarta","41","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"24/2/2021","Agus","Rp130,000.00","Wevishar","Produk F","Wevishar","Jakarta","41","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"24/2/2021","Agus","Rp130,000.00","Wevishar","Produk F","Wevishar","Jakarta","41","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"24/2/2021","Agus","Rp130,000.00","Wevishar","Produk F","Wevishar","Jakarta","41","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"24/2/2021","Agus","Rp130,000.00","Wevishar","Produk F","Wevishar","Jakarta","41","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"24/2/2021","Agus","Rp130,000.00","Wevishar","Produk F","Wevishar","Jakarta","41","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"24/2/2021","Agus","Rp130,000.00","Wevishar","Produk F","Wevishar","Jakarta","41","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"12/5/2021","Aini","Rp700,000.00","Boubacar","Produk G","Boubacar","Bali","31","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"12/5/2021","Aini","Rp700,000.00","Boubacar","Produk G","Boubacar","Bali","31","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"12/5/2021","Aini","Rp700,000.00","Boubacar","Produk G","Boubacar","Bali","31","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"12/5/2021","Aini","Rp700,000.00","Boubacar","Produk G","Boubacar","Bali","31","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"12/5/2021","Aini","Rp700,000.00","Boubacar","Produk G","Boubacar","Bali","31","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"12/5/2021","Aini","Rp700,000.00","Boubacar","Produk G","Boubacar","Bali","31","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"12/5/2021","Aini","Rp700,000.00","Boubacar","Produk G","Boubacar","Bali","31","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"3/1/2021","Aini","Rp715,000.00","Ganizani","Produk D","Ganizani","Luar Indonesia","33","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"3/1/2021","Aini","Rp715,000.00","Ganizani","Produk D","Ganizani","Luar Indonesia","33","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"3/1/2021","Aini","Rp715,000.00","Ganizani","Produk D","Ganizani","Luar Indonesia","33","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"3/1/2021","Aini","Rp715,000.00","Ganizani","Produk D","Ganizani","Luar Indonesia","33","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"3/1/2021","Aini","Rp715,000.00","Ganizani","Produk D","Ganizani","Luar Indonesia","33","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"3/1/2021","Aini","Rp715,000.00","Ganizani","Produk D","Ganizani","Luar Indonesia","33","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"14/2/2021","Aini","Rp768,000.00","Gar","Produk F","Gar","Bali","39","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"14/2/2021","Aini","Rp768,000.00","Gar","Produk F","Gar","Bali","39","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"14/2/2021","Aini","Rp768,000.00","Gar","Produk F","Gar","Bali","39","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"14/2/2021","Aini","Rp768,000.00","Gar","Produk F","Gar","Bali","39","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"14/2/2021","Aini","Rp768,000.00","Gar","Produk F","Gar","Bali","39","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"14/2/2021","Aini","Rp768,000.00","Gar","Produk F","Gar","Bali","39","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"14/2/2021","Aini","Rp768,000.00","Gar","Produk F","Gar","Bali","39","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"1/3/2021","Agus","Rp2,349,000.00","Olabode","Produk B","Olabode","Jawa Barat","37","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"1/3/2021","Agus","Rp2,349,000.00","Olabode","Produk B","Olabode","Jawa Barat","37","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"1/3/2021","Agus","Rp2,349,000.00","Olabode","Produk B","Olabode","Jawa Barat","37","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"10/6/2021","Aini","Rp8,000.00","Bzayan","Produk D","Bzayan","Jawa Barat","18","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"10/6/2021","Aini","Rp8,000.00","Bzayan","Produk D","Bzayan","Jawa Barat","18","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"10/6/2021","Aini","Rp8,000.00","Bzayan","Produk D","Bzayan","Jawa Barat","18","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"10/6/2021","Aini","Rp8,000.00","Bzayan","Produk D","Bzayan","Jawa Barat","18","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"10/6/2021","Aini","Rp8,000.00","Bzayan","Produk D","Bzayan","Jawa Barat","18","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"10/6/2021","Aini","Rp8,000.00","Bzayan","Produk D","Bzayan","Jawa Barat","18","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"10/6/2021","Aini","Rp8,000.00","Bzayan","Produk D","Bzayan","Jawa Barat","18","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"31/5/2021","Agus","Rp2,904,000.00","Hoosnestrond","Produk E","Hoosnestrond","Jakarta","11","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"31/5/2021","Agus","Rp2,904,000.00","Hoosnestrond","Produk E","Hoosnestrond","Jakarta","11","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"1/4/2021","Agus","Rp1,030,000.00","Bluaxia","Produk G","Bluaxia","Jawa Barat","11","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"1/4/2021","Agus","Rp1,030,000.00","Bluaxia","Produk G","Bluaxia","Jawa Barat","11","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"1/4/2021","Agus","Rp1,030,000.00","Bluaxia","Produk G","Bluaxia","Jawa Barat","11","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"1/4/2021","Agus","Rp1,030,000.00","Bluaxia","Produk G","Bluaxia","Jawa Barat","11","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"19/7/2021","Dena","Rp230,000.00","Ixoim","Produk B","Ixoim","Jawa Barat","38","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"19/7/2021","Dena","Rp230,000.00","Ixoim","Produk B","Ixoim","Jawa Barat","38","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"19/7/2021","Dena","Rp230,000.00","Ixoim","Produk B","Ixoim","Jawa Barat","38","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"19/7/2021","Dena","Rp230,000.00","Ixoim","Produk B","Ixoim","Jawa Barat","38","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"19/7/2021","Dena","Rp230,000.00","Ixoim","Produk B","Ixoim","Jawa Barat","38","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"19/7/2021","Dena","Rp230,000.00","Ixoim","Produk B","Ixoim","Jawa Barat","38","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"19/7/2021","Dena","Rp230,000.00","Ixoim","Produk B","Ixoim","Jawa Barat","38","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"31/7/2021","Dena","Rp2,904,000.00","Okafor","Produk E","Okafor","Jakarta","16","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"15/1/2021","Dena","Rp120,000.00","Ufuoma","Produk A","Ufuoma","Bali","48","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"15/1/2021","Dena","Rp120,000.00","Ufuoma","Produk A","Ufuoma","Bali","48","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"15/1/2021","Dena","Rp120,000.00","Ufuoma","Produk A","Ufuoma","Bali","48","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"15/1/2021","Dena","Rp120,000.00","Ufuoma","Produk A","Ufuoma","Bali","48","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"15/1/2021","Dena","Rp120,000.00","Ufuoma","Produk A","Ufuoma","Bali","48","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"15/1/2021","Dena","Rp120,000.00","Ufuoma","Produk A","Ufuoma","Bali","48","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"15/1/2021","Dena","Rp120,000.00","Ufuoma","Produk A","Ufuoma","Bali","48","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"18/4/2021","Agus","Rp2,403,000.00","Gnuci","Produk F","Gnuci","Jawa Barat","22","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"18/4/2021","Agus","Rp2,403,000.00","Gnuci","Produk F","Gnuci","Jawa Barat","22","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"18/4/2021","Agus","Rp2,403,000.00","Gnuci","Produk F","Gnuci","Jawa Barat","22","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"18/4/2021","Agus","Rp2,403,000.00","Gnuci","Produk F","Gnuci","Jawa Barat","22","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"18/4/2021","Agus","Rp2,403,000.00","Gnuci","Produk F","Gnuci","Jawa Barat","22","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"18/4/2021","Agus","Rp2,403,000.00","Gnuci","Produk F","Gnuci","Jawa Barat","22","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"18/4/2021","Agus","Rp2,403,000.00","Gnuci","Produk F","Gnuci","Jawa Barat","22","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"10/3/2021","Octroy","Rp235,000.00","Ade","Produk E","Ade","Jawa Barat","42","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"10/3/2021","Octroy","Rp235,000.00","Ade","Produk E","Ade","Jawa Barat","42","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"10/3/2021","Octroy","Rp235,000.00","Ade","Produk E","Ade","Jawa Barat","42","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"10/3/2021","Octroy","Rp235,000.00","Ade","Produk E","Ade","Jawa Barat","42","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"10/3/2021","Octroy","Rp235,000.00","Ade","Produk E","Ade","Jawa Barat","42","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"10/3/2021","Octroy","Rp235,000.00","Ade","Produk E","Ade","Jawa Barat","42","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"10/3/2021","Octroy","Rp235,000.00","Ade","Produk E","Ade","Jawa Barat","42","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"24/6/2021","Agus","Rp735,000.00","Jeingzou","Produk C","Jeingzou","Jakarta","19","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"24/6/2021","Agus","Rp735,000.00","Jeingzou","Produk C","Jeingzou","Jakarta","19","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"24/6/2021","Agus","Rp735,000.00","Jeingzou","Produk C","Jeingzou","Jakarta","19","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"24/6/2021","Agus","Rp735,000.00","Jeingzou","Produk C","Jeingzou","Jakarta","19","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"24/6/2021","Agus","Rp735,000.00","Jeingzou","Produk C","Jeingzou","Jakarta","19","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"24/6/2021","Agus","Rp735,000.00","Jeingzou","Produk C","Jeingzou","Jakarta","19","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"24/6/2021","Agus","Rp735,000.00","Jeingzou","Produk C","Jeingzou","Jakarta","19","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"28/6/2021","Aini","Rp890,000.00","Adegoke","Produk C","Adegoke","Luar Indonesia","41","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"28/6/2021","Aini","Rp890,000.00","Adegoke","Produk C","Adegoke","Luar Indonesia","41","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"28/6/2021","Aini","Rp890,000.00","Adegoke","Produk C","Adegoke","Luar Indonesia","41","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"28/6/2021","Aini","Rp890,000.00","Adegoke","Produk C","Adegoke","Luar Indonesia","41","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"28/6/2021","Aini","Rp890,000.00","Adegoke","Produk C","Adegoke","Luar Indonesia","41","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"28/6/2021","Aini","Rp890,000.00","Adegoke","Produk C","Adegoke","Luar Indonesia","41","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"27/2/2021","Aini","Rp161,000.00","Ganizani","Produk F","Ganizani","Luar Indonesia","33","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"27/2/2021","Aini","Rp161,000.00","Ganizani","Produk F","Ganizani","Luar Indonesia","33","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
